date,pnl,var_hist,es_hist,exc_hist,var_param,es_param,exc_param,var_mc,es_mc,exc_mc,var_ewma,es_ewma,exc_ewma,var_fhs,es_fhs,exc_fhs
2022-10-07 00:00:00+00:00,-36.304387450161514,104.86611786456147,144.09256466039628,0,107.35839550499718,135.38867220766846,0,107.41747188321673,135.17433639768925,0,121.6736927909625,152.5837195141783,0,128.99750310716996,171.18719797937104,0
2022-10-10 00:00:00+00:00,-12.435243676571211,104.86611786456147,144.09256466039628,0,107.22873996376107,135.2413738192179,0,107.26862040018244,135.02324312715984,0,118.87040840294424,149.06828779703045,0,128.80200803978266,170.80758058376773,0
2022-10-11 00:00:00+00:00,9.951966699926057,104.86611786456147,144.09256466039628,0,107.12158072721162,135.12411603357236,0,107.17101298746829,134.8983244171624,0,115.35799030948631,144.6635738042575,0,125.85209547295021,166.88751194028828,0
2022-10-12 00:00:00+00:00,69.5190641599332,104.86611786456147,144.09256466039628,0,107.043017216032,135.0444148596104,0,107.08918099139609,134.81884538996692,0,111.91557425608842,140.34664519385387,0,121.32427391433075,160.75214408215814,0
2022-10-13 00:00:00+00:00,99.14582140955554,104.86611786456147,144.09256466039628,0,107.06016333044454,135.1098387104451,0,107.10957594972311,134.88670292488456,0,112.06305067629155,140.53158657451772,0,117.69974244099633,155.91358272055257,0
2022-10-14 00:00:00+00:00,43.345657090270805,104.86611786456147,144.09256466039628,0,106.9755058851541,135.1292633246279,0,107.05559306376499,134.88338611870765,0,115.75989008724028,145.16757233964327,0,116.77078892664065,154.50907026736107,0
2022-10-17 00:00:00+00:00,146.92967688342523,104.86611786456147,144.09256466039628,0,106.97513125611593,135.12438457986065,0,107.00358323046541,134.9023796078283,0,113.58401725224121,142.43894002201972,0,120.21604765921941,159.36359357262808,0
2022-10-18 00:00:00+00:00,30.653099534911227,104.86611786456147,144.09256466039628,0,106.88109068262312,135.22242967479784,0,107.01052289678168,134.96745743439507,0,125.02695310889938,156.78884323545086,0,119.43798900069251,158.07203806776116,0
2022-10-19 00:00:00+00:00,-43.812042554417125,104.86611786456147,144.09256466039628,0,106.88693371981718,135.224968419722,0,107.00818585736234,134.97111358809835,0,121.84565808465067,152.79937093016161,0,131.51554762375588,174.45509276652922,0
2022-10-20 00:00:00+00:00,31.288944257405603,104.86611786456147,144.09256466039628,0,107.03506170425776,135.39140640422133,0,107.22798676364576,135.13237495474013,0,119.44529794727073,149.78922247872742,0,128.11013066975596,169.417172268636,0
2022-10-21 00:00:00+00:00,-94.91517603557276,104.86611786456147,144.09256466039628,0,107.0386369274261,135.39301147061482,0,107.20363015201673,135.13483331721665,0,116.49065121019932,146.08397626936545,0,123.5639190064612,164.18400993319585,0
2022-10-24 00:00:00+00:00,107.77291406512174,104.86611786456147,144.09256466039628,0,107.29660720813081,135.6958507561736,0,107.38034643719531,135.5169547394236,0,119.24053011622959,149.53243535753117,0,122.58763170491262,163.15193296318392,0
2022-10-25 00:00:00+00:00,25.287273078982196,104.86611786456147,144.09256466039628,0,107.28225300409237,135.805803088113,0,107.36954496601139,135.62468972362745,0,123.49372179743777,154.86610931481331,0,124.42192789967977,165.4623731011364,0
2022-10-26 00:00:00+00:00,10.869134004244756,104.86611786456147,144.09256466039628,0,107.21349678497637,135.74204233803857,0,107.33932777591872,135.56907489823743,0,120.16430589753664,150.69088745572716,0,128.65511014070228,170.50039013140713,0
2022-10-27 00:00:00+00:00,-126.83674912370611,104.86611786456147,144.09256466039628,1,107.03087818874208,135.54899629255846,1,107.04593730036387,135.39779298043706,1,116.58589339279912,146.20341380875774,1,124.55214032720843,165.3013128356392,1
2022-10-28 00:00:00+00:00,83.61612298691762,107.24539701679757,145.6836486407554,0,108.32204899639055,137.05007289285237,0,108.37563781393963,136.84710814000928,0,124.04946637178266,155.56303543177643,0,121.11776907752595,160.28234463374093,0
2022-10-31 00:00:00+00:00,3.4069862883318223,107.24539701679757,145.6836486407554,0,108.23184723276442,137.032446294124,0,108.30377194511645,136.83586083115813,0,124.89975070980681,156.62932629518656,0,128.67176426835812,170.02446953264715,0
2022-11-01 00:00:00+00:00,-42.548036219972836,107.24539701679757,145.6836486407554,0,108.11430305516775,136.90781646713202,0,108.19318910729432,136.72282114316522,0,121.10258154136034,151.86752296649564,0,129.13721596189382,170.19662552325224,0
2022-11-02 00:00:00+00:00,-91.08756720524148,107.24539701679757,145.6836486407554,0,108.08525571301446,136.87476700130648,0,108.21350673924962,136.70048971436486,0,118.6581711396468,148.80213370644105,0,125.43041467116733,165.5317329651107,0
2022-11-03 00:00:00+00:00,-40.951594574022906,107.24539701679757,145.6836486407554,0,108.95543421077139,137.85519160254674,0,109.01175372152616,137.66165052786096,0,120.75529251625896,151.43200851813037,0,122.366216860075,160.97460338892776,0
2022-11-04 00:00:00+00:00,112.16957569044904,107.24539701679757,145.6836486407554,0,108.75687073700621,137.62767925668308,0,108.80942859620914,137.41825072352285,0,118.23352850899349,148.26961471599105,0,124.88733909749405,164.62890917769028,0
2022-11-07 00:00:00+00:00,61.22809945197937,107.24539701679757,145.6836486407554,0,108.95219136031041,137.9258357425993,0,108.99730679512504,137.6955876848281,0,123.2188632427604,154.5214255984654,0,121.80870625178906,160.12714543371396,0
2022-11-08 00:00:00+00:00,-13.280141438951595,107.24539701679757,145.6836486407554,0,107.88850269363282,136.75840877841563,0,107.93907000048351,136.53933586632397,0,121.98557311131057,152.97483001826842,0,128.6791673909259,168.2897381377714,0
2022-11-09 00:00:00+00:00,-11.085224802858484,107.24539701679757,145.6836486407554,0,108.05524167971579,136.9203328693547,0,108.07253347516638,136.70386504435584,0,118.39037391183805,148.4663051788657,0,127.37380458882295,166.01349900664175,0
2022-11-10 00:00:00+00:00,-176.46034336965542,107.24539701679757,145.6836486407554,1,108.21330773103006,137.06953687561497,1,108.23607736923283,136.85537726828613,1,114.87058625789983,144.0523494599359,1,123.62791011235339,161.39070453295676,1
2022-11-11 00:00:00+00:00,-13.438239186813917,108.7558697284301,150.93910145992737,0,110.3778989473148,139.6245199258803,0,110.33023117991084,139.70617287344902,0,132.12982371229918,165.69612952745658,0,120.88280358538589,160.4360686747338,0
2022-11-14 00:00:00+00:00,57.492711190554225,108.7558697284301,150.93910145992737,0,110.43783632693726,139.68789569436177,0,110.28657845420317,139.80819750318213,0,128.2189845615068,160.79177945504807,0,137.11963949870642,182.7483889427164,0
2022-11-15 00:00:00+00:00,-23.09677293198235,108.7558697284301,150.93910145992737,0,109.72418332834565,138.92862892366728,0,109.66323495292184,139.00227139712206,0,126.45266891248157,158.57674837164538,0,133.9155300997654,178.7269939103082,0
2022-11-16 00:00:00+00:00,61.96857145253904,108.7558697284301,150.93910145992737,0,109.84405246091751,139.0574879734363,0,109.81074793503338,139.1357860371684,0,122.95307645010601,154.1881182376818,0,132.04250048485096,175.90965779580353,0
2022-11-17 00:00:00+00:00,20.760865807006716,108.7558697284301,150.93910145992737,0,109.77691399468938,139.0288708559498,0,109.7353647924068,139.0988972708454,0,121.7940293829835,152.73462645538348,0,128.13822699197732,170.45485244186855,0
2022-11-18 00:00:00+00:00,-30.19404860565484,108.7558697284301,150.93910145992737,0,109.35126600884557,138.5678813739013,0,109.29429115000464,138.64079876048095,0,118.37958418318121,148.45277442383355,0,127.17731143212707,169.42143831844515,0
2022-11-21 00:00:00+00:00,45.528990416797484,108.7558697284301,150.93910145992737,0,109.60708606508116,138.83587163180906,0,109.5720027992482,138.90458182693425,0,115.41619447009813,144.73656416982988,0,123.57929955687176,164.28267318197533,0
2022-11-22 00:00:00+00:00,-2.7704689484277196,108.7558697284301,150.93910145992737,0,109.31229110921774,138.54404729830378,0,109.27173541304565,138.63263482672076,0,113.39374563345677,142.20033173582272,0,120.26001313585112,159.9885650005464,0
2022-11-23 00:00:00+00:00,-26.3308361557674,108.7558697284301,150.93910145992737,0,109.43311583843327,138.64855187347578,0,109.35399165882602,138.74033747985274,0,109.94498223713568,137.87544330131877,0,118.03273890665523,157.09568156612627,0
2022-11-24 00:00:00+00:00,-52.766238653981766,108.7558697284301,150.93910145992737,0,109.54845081836362,138.7740357964088,0,109.40361535545715,138.89168632093126,0,107.1222317166901,134.33560026877325,0,112.96850682867989,151.29146878403967,0
2022-11-25 00:00:00+00:00,13.344226116211807,108.7558697284301,150.93910145992737,0,109.9859792369925,139.1918964271159,0,109.85476632166794,139.32868878163927,0,106.01245578414351,132.9438964770079,0,111.4354628463866,148.35594248996478,0
2022-11-28 00:00:00+00:00,-60.46386932775228,108.7558697284301,150.93910145992737,0,109.45503138587519,138.60453325285363,0,109.42200308282023,138.7471511849338,0,102.92341081249319,129.0701094593759,0,110.77229233905526,148.45250093188753,0
2022-11-29 00:00:00+00:00,-26.1202963435798,108.7558697284301,150.93910145992737,0,109.95060423383109,139.1510264155749,0,109.81905410427716,139.2878690168219,0,102.7185634650553,128.81322262141018,0,107.52308083726034,143.8251752149978,0
2022-11-30 00:00:00+00:00,30.098920480330925,108.7558697284301,150.93910145992737,0,110.05432930705173,139.2639328587344,0,109.92771879560244,139.40134332699887,0,100.14385552221816,125.5844349881152,0,107.2742400455572,143.08009221336363,0
2022-12-01 00:00:00+00:00,-84.24764002728419,108.7558697284301,150.93910145992737,0,109.91769145341053,139.13245324928772,0,109.79545052861417,139.2700910805241,0,97.84747702914245,122.70468371363197,0,103.86659912900511,138.46607390665625,0
2022-12-02 00:00:00+00:00,-61.380372696522315,108.7558697284301,150.93910145992737,0,110.72673820176706,140.00194547726156,0,110.71390431947108,140.20791384609333,0,100.75645576844506,126.35266041138063,0,102.21834101174443,136.70527702322156,0
2022-12-05 00:00:00+00:00,136.84712386646527,108.7558697284301,150.93910145992737,0,111.1821526788105,140.5090239666523,0,111.1734519944197,140.72242094470087,0,100.76878419817652,126.36812075963705,0,103.73965351021963,138.78573091962738,0
2022-12-06 00:00:00+00:00,-3.674049537949042,108.7558697284301,150.93910145992737,0,110.74477072599873,140.1853271270577,0,110.68634004338062,140.44992528721298,0,112.18338324871557,140.68248847498614,0,103.00825859641218,138.7869340961312,0
2022-12-07 00:00:00+00:00,4.185439637029084,108.7558697284301,150.93910145992737,0,110.85421452337468,140.28818369134675,0,110.77867905225412,140.55427395992143,0,108.77589837321594,136.40936497091624,0,114.62245910483878,154.3517581819935,0
2022-12-08 00:00:00+00:00,52.60032343340389,108.7558697284301,150.93910145992737,0,110.9424152054555,140.35379388172632,0,110.84698222536721,140.62152237758949,0,105.47562736432577,132.27069198096757,0,111.23098425118445,149.9256033935341,0
2022-12-09 00:00:00+00:00,-28.8323216603086,108.7558697284301,150.93910145992737,0,110.93971202885744,140.36489392962557,0,110.86818938149747,140.63055758089817,0,104.43535241360756,130.96614522433453,0,106.75558466491451,144.1870873909111,0
2022-12-12 00:00:00+00:00,84.24285852398586,108.7558697284301,150.93910145992737,0,111.19043572340122,140.623830249348,0,111.13348074406032,140.88828479210957,0,101.91803503183384,127.80932766995473,0,104.47084629095646,142.47975055655684,0
2022-12-13 00:00:00+00:00,-60.8023183815334,108.7558697284301,150.93910145992737,0,111.2504243561212,140.7276085793607,0,111.16315050633635,140.9950938048949,0,104.48014313770183,131.02231459936763,0,103.4044034381997,139.38350289833792,0
2022-12-14 00:00:00+00:00,36.457249151707416,108.7558697284301,150.93910145992737,0,111.57193776401111,141.09154277238963,0,111.57688002547256,141.39633543714828,0,104.21739447721356,130.6928171788895,0,104.73739004655276,142.5886243127405,0
2022-12-15 00:00:00+00:00,121.2839654245038,108.7558697284301,150.93910145992737,0,111.57750889344506,141.0877833589852,0,111.58302626907715,141.39291880171896,0,102.10460648645399,128.04329580101177,0,105.76812683629427,142.5354732280689,0
2022-12-16 00:00:00+00:00,-117.89247432300509,108.7558697284301,150.93910145992737,1,111.66542759736204,141.33311387876444,1,111.69855246173604,141.67611649065708,1,110.39796168071601,138.4434977983882,1,102.1392819881112,139.23156819169967,1
2022-12-19 00:00:00+00:00,36.024780810231,110.10746335321616,151.6031219736912,0,112.9393275008608,142.75695304510558,0,112.97232664955942,143.10288435070822,0,117.10102177364811,146.8494055804737,0,111.89052422751234,150.7514650418039,0
2022-12-20 00:00:00+00:00,-364.405803057765,110.10746335321616,151.6031219736912,1,112.46996071326494,142.25938122095926,1,112.48196951322622,142.61176963065768,1,114.45769127795255,143.53456249741373,1,118.71585713868146,159.93774693659566,1
2022-12-21 00:00:00+00:00,37.561556944020666,114.70116353405646,171.11120893430495,0,120.15475855428491,151.46463640271233,0,120.30304826755399,151.94362147343514,0,184.04057750438233,230.79430904921026,0,119.12280320542784,175.6069969091023,0
2022-12-22 00:00:00+00:00,-11.755380045618558,114.70116353405646,171.11120893430495,0,120.12463199720328,151.44453607022191,0,120.2641757372691,151.92660673328052,0,179.07458913890022,224.56675929306712,0,191.32698855641632,282.12521921006095,0
2022-12-23 00:00:00+00:00,48.07460949170779,114.70116353405646,171.11120893430495,0,119.9775145127382,151.28361838321496,0,120.11358134968665,151.76577007997477,0,173.68384673350624,217.80655083476907,0,186.0122568592818,274.3438829662081,0
2022-12-27 00:00:00+00:00,76.00422832980227,114.70116353405646,171.11120893430495,0,119.95831466435463,151.28015016621396,0,120.09962968698451,151.76278274900562,0,169.50307339982817,212.56369240690626,0,180.05861775419245,265.6955348867092,0
2022-12-28 00:00:00+00:00,48.08732976096665,114.70116353405646,171.11120893430495,0,119.48888950372942,150.8273335277896,0,119.63524319458661,151.31044983450235,0,167.16803461757982,209.63545957010544,0,175.984775650144,259.5861411708377,0
2022-12-29 00:00:00+00:00,-62.425291767629425,114.70116353405646,171.11120893430495,0,119.48822218925291,150.82941331902495,0,119.76766615261087,151.31944523901225,0,163.22934543753084,204.6961844374388,0,173.70266083837734,256.1674368973007,0
2022-12-30 00:00:00+00:00,-108.22640525427448,114.70116353405646,171.11120893430495,0,119.95539241395437,151.3454570463757,0,120.32854160761842,151.847291853029,0,160.24289953036055,200.95106078587995,0,169.2777158921279,249.76540737615252,0
2023-01-02 00:00:00+00:00,-75.34765221647706,114.70116353405646,171.11120893430495,0,120.76654153243588,152.28316797609793,0,121.07664336420818,152.8051800193987,0,161.36453828108873,202.35764103023374,0,165.89843906187673,244.8875953474118,0
2023-01-03 00:00:00+00:00,-74.41693131004783,114.70116353405646,171.11120893430495,0,121.14233059083129,152.71227337874296,0,121.45461143804184,153.2327200298948,0,159.36690153937445,199.8525239642743,0,166.7153869385402,246.22945056672432,0
2023-01-04 00:00:00+00:00,178.66749327665573,114.70116353405646,171.11120893430495,0,121.78996426998512,153.41784372566153,0,122.15339593013708,153.92681288472005,0,157.3941529227425,197.37861761124452,0,163.70172938590122,242.09599221435144,0
2023-01-05 00:00:00+00:00,-18.33899237022903,114.70116353405646,171.11120893430495,0,121.89585522758634,153.80372370289416,0,122.2687257195479,154.3155737284171,0,168.72622077025247,211.58948786838965,0,162.14583686867738,239.6716662874445,0
2023-01-06 00:00:00+00:00,16.43252772664526,114.70116353405646,171.11120893430495,0,121.94264889123494,153.8538221123287,0,122.32030506158284,154.36444918790443,0,163.75292653912194,205.3527762619785,0,172.9131586176984,256.03957904282197,0
2023-01-09 00:00:00+00:00,66.75356869219632,114.70116353405646,171.11120893430495,0,121.57514202221705,153.4584964837737,0,121.91193725749207,153.97653600094858,0,158.9023413193007,199.26994670627195,0,168.02164926789598,248.6323443121925,0
2023-01-10 00:00:00+00:00,29.0344337916837,114.70116353405646,171.11120893430495,0,121.43759583618832,153.3623991041536,0,121.81857602890837,153.8713252104694,0,156.39155312135054,196.12131701181764,0,159.34530302307698,238.80157988019732,0
2023-01-11 00:00:00+00:00,39.85475771399716,114.70116353405646,171.11120893430495,0,121.38653626378269,153.31771470869467,0,121.76764241025904,153.82637352872,0,152.07782568260936,190.71172877235895,0,156.44166533636036,234.57657056661822,0
2023-01-12 00:00:00+00:00,-151.5535584647449,114.70116353405646,171.11120893430495,1,121.10966325096447,153.04154047854058,1,121.47622432878194,153.5499271104607,1,148.31673800571681,185.9951730897338,1,152.1260665702586,227.53252484447563,0
2023-01-13 00:00:00+00:00,-131.97333512336365,119.25616606985805,173.7005230990542,1,122.82619548031354,155.02125807906674,1,123.26114697554961,155.588753451905,1,156.22585456186437,195.91352433334623,0,150.29856093646796,220.1933020243348,0
2023-01-16 00:00:00+00:00,41.97783198765089,121.13699838328844,174.5929401191023,0,123.99605440782226,156.38109584798022,0,124.49493531701975,156.95721522320935,0,160.52871234704784,201.30948158872263,0,158.31327991573684,231.48332936295577,0
2023-01-17 00:00:00+00:00,-58.00534616071746,121.13699838328844,174.5929401191023,0,123.83966875214622,156.2384654699827,0,124.32229774415421,156.816447305699,0,156.5546299070822,196.32582188022909,0,162.67346074448312,236.92976704930268,0
2023-01-18 00:00:00+00:00,64.32191879919323,121.13699838328844,174.5929401191023,0,124.32377321745908,156.71547398322824,0,124.78328538719065,157.29966029530462,0,153.57401707662652,192.58801314219767,0,158.6462940222367,231.12856427371938,0
2023-01-19 00:00:00+00:00,-3.5478253260353725,121.13699838328844,174.5929401191023,0,124.21391857182502,156.64552458506623,0,124.68265258569207,157.22925135388428,0,151.13404773087828,189.52819314549174,0,155.6257574261669,226.2089239173381,0
2023-01-20 00:00:00+00:00,110.40188546411875,121.13699838328844,174.5929401191023,0,124.24829934763073,156.68041891714498,0,124.70743842742307,157.2654619940269,0,146.53686928684735,183.76314590996688,0,151.17341514975863,220.62875897567514,0
2023-01-23 00:00:00+00:00,101.99557433911419,121.13699838328844,174.5929401191023,0,123.81398610272893,156.07757064795135,0,124.25431158927834,156.6942322536646,0,148.87334567626203,186.69318156415252,0,148.49503626298272,218.37576955136453,0
2023-01-24 00:00:00+00:00,-23.23654097084767,121.13699838328844,174.5929401191023,0,123.90902803741147,156.27126778721112,0,124.33793033033757,156.89043566671364,0,150.0741106661324,188.19898930462764,0,150.8626680020596,221.4072205444944,0
2023-01-25 00:00:00+00:00,-21.710139448000206,121.13699838328844,174.5929401191023,0,123.94613239433261,156.3115294197809,0,124.41153354558774,156.93318187376943,0,145.80313399297975,182.8430122499366,0,152.07937302823527,222.5641402512532,0
2023-01-26 00:00:00+00:00,28.270608240548317,121.13699838328844,174.5929401191023,0,124.12350107066683,156.4933039878453,0,124.61676046139983,157.1167829179404,0,141.63175251957549,177.61193159375853,0,147.7510484185444,214.721679234443,0
2023-01-27 00:00:00+00:00,-51.74324606075079,121.13699838328844,174.5929401191023,0,124.05268968808016,156.42921739386145,0,124.57243767505229,157.05521532148157,0,137.7886822575507,172.79256644190525,0,141.67183646661348,207.81431632308042,0
2023-01-30 00:00:00+00:00,32.06559230077711,121.13699838328844,174.5929401191023,0,124.49377097783132,156.88424471388723,0,124.99694259891571,157.50873096749157,0,135.207992846388,169.55627780601608,0,137.82467571164284,201.17914397709964,0
2023-01-31 00:00:00+00:00,-16.191646596701773,119.25616606985805,174.4859352910533,0,123.24549368580809,155.47516927971682,0,123.72547826552376,156.11662421543633,0,131.72410357015926,165.18734010100363,0,135.24812153944393,199.07856119298137,0
2023-02-01 00:00:00+00:00,30.23639500477661,119.25616606985805,174.4859352910533,0,123.1872892163937,155.41186342215872,0,123.58992870077019,156.05640481111053,0,127.87777061670667,160.36388340247115,0,131.76049615616927,192.9691175936967,0
2023-02-02 00:00:00+00:00,-94.58315313042237,119.25616606985805,174.4859352910533,0,123.20450835542044,155.41217494509627,0,123.591471109138,156.0620095951674,0,124.57917863500654,156.22731598035674,0,127.91308408771164,187.32948257595012,0
2023-02-03 00:00:00+00:00,87.05789725565313,119.25616606985805,174.4859352910533,0,123.99543711972373,156.30733492773288,0,124.51062044922956,156.9441617709402,0,126.65305663245387,158.8280426568519,0,124.6119075633547,181.9510900638688,0
2023-02-06 00:00:00+00:00,48.27715882309172,119.25616606985805,174.4859352910533,0,123.57345677781086,155.92317565171174,0,124.09003819656758,156.6044074905229,0,127.70618062131723,160.1487026256953,0,126.68556751782464,184.74462591788216,0
2023-02-07 00:00:00+00:00,-115.53396555839898,119.25616606985805,174.4859352910533,0,123.32394412371654,155.6854707593425,0,123.89591966105753,156.38358609759848,0,125.33428366848467,157.17424815599077,0,127.73765826828472,185.8954193188897,0
2023-02-08 00:00:00+00:00,15.780812579959502,119.25616606985805,174.4859352910533,0,124.17301548177984,156.6705719190633,0,124.83008538207415,157.3824745644598,0,130.12683548287967,163.18430148001653,0,125.36381080701966,182.0601848437928,0
2023-02-09 00:00:00+00:00,27.954629056678357,119.25616606985805,174.4859352910533,0,124.22365978146223,156.70428957090286,0,124.8830386490432,157.41788692675613,0,126.32276193331478,158.41383977885553,0,130.1569642403749,188.87957045058042,0
2023-02-10 00:00:00+00:00,-64.87752182656558,119.25616606985805,174.4859352910533,0,124.00964398036466,156.48844839606923,0,124.66201399021124,157.2016489027759,0,122.99126222167382,154.23600473577918,0,126.35023423352695,182.89833792229678,0
2023-02-13 00:00:00+00:00,119.52664141510672,119.25616606985805,174.4859352910533,0,124.1112450140597,156.60484947676008,0,124.82433272410184,157.32061961196257,0,122.07584771566118,153.08803801412628,0,123.01732963244706,177.90645697067066,0
2023-02-14 00:00:00+00:00,62.58934091475179,119.25616606985805,174.4859352910533,0,124.29791996145053,156.8913317263513,0,125.0057431103507,157.60903591611242,0,127.7792854564282,160.2403790382364,0,122.10069028935877,176.33470369459874,0
2023-02-15 00:00:00+00:00,35.409264762719545,119.25616606985805,174.4859352910533,0,123.4323069774616,155.96274294970354,0,124.14033582696001,156.68760224648065,0,126.42712840498834,158.54471954485294,0,127.80667805322747,184.90867485622573,0
2023-02-16 00:00:00+00:00,-29.890202002786033,119.25616606985805,174.4859352910533,0,122.55914244880458,154.99759344824687,0,123.17456259516032,155.74640374064842,0,123.40309837742406,154.7524638900415,0,126.45801822345491,183.9559414716627,0
2023-02-17 00:00:00+00:00,34.367380202141604,119.25616606985805,174.4859352910533,0,122.84424280804865,155.27302320008485,0,123.47625199555799,156.01945548986555,0,120.24831489503585,150.79623812781625,0,123.43164515094563,179.11317151890282,0
2023-02-20 00:00:00+00:00,0.43552591334515256,119.25616606985805,174.4859352910533,0,122.37521687820791,154.77511001250383,0,122.96186966867579,155.52594254020647,0,117.4044787399969,147.22995285882035,0,120.26573868829306,172.20807661359643,0
2023-02-21 00:00:00+00:00,20.33110483131788,116.83114537893229,169.72942675400506,0,120.18535472692186,152.212008814505,0,120.78824774541467,153.01161415649912,0,113.82799369557722,142.74489632485017,0,117.02965998465817,167.11766683998323,0
2023-02-22 00:00:00+00:00,-46.754380052897275,116.83114537893229,169.72942675400506,0,119.94106832754123,151.95623788134185,0,120.52130168028903,152.7637215183297,0,110.6639249003878,138.7770264057693,0,113.19583398820102,161.90478411393767,0
2023-02-23 00:00:00+00:00,-28.378969031211223,116.83114537893229,169.72942675400506,0,120.3414792709555,152.33484173715672,0,120.91198361797049,153.14371347907903,0,108.93378155392769,136.60735684910404,0,109.03818052690308,156.7572053065432,0
2023-02-24 00:00:00+00:00,88.81122794107443,116.83114537893229,169.72942675400506,0,119.89283774137786,151.55995321395355,0,120.07733540122265,152.426695482749,0,106.23234230722244,133.21964304796197,0,108.98689259616239,155.95992691490363,0
2023-02-27 00:00:00+00:00,41.89198707257296,116.83114537893229,169.72942675400506,0,119.47213684831041,151.17785182771044,0,119.79643242293254,152.07118109834428,0,109.03476323381824,136.73399194965089,0,106.28605430460165,152.2451948252338,0
2023-02-28 00:00:00+00:00,-30.60268514396101,116.83114537893229,169.72942675400506,0,119.45288209289305,151.16755171210608,0,119.69811672429188,152.0488165609566,0,107.05208412508142,134.2476323588899,0,109.0834581895783,155.75322684015126,0
2023-03-01 00:00:00+00:00,84.9424889827954,116.83114537893229,169.72942675400506,0,119.61521029005372,151.23313761618826,0,119.86936517601896,152.1139113126754,0,104.5206592014221,131.07312337783657,0,107.10529715029944,153.34676577964623,0
2023-03-02 00:00:00+00:00,-26.086612050018253,116.83114537893229,169.72942675400506,0,119.61356647254212,151.30091897711998,0,119.80357070103254,152.16883788729868,0,106.95962417170861,134.13168384719336,0,103.9205835792107,148.65744676216846,0
2023-03-03 00:00:00+00:00,-35.09035195014995,116.83114537893229,169.72942675400506,0,119.69289415255885,151.25754760195,0,119.94367490660609,152.13655292380346,0,104.23247229428192,130.7117253697866,0,107.01068191153833,153.04682094899758,0
2023-03-06 00:00:00+00:00,54.49706543630063,116.83114537893229,169.72942675400506,0,120.00660434814453,151.57401675139795,0,120.33046358830691,152.4628075209172,0,102.04131307852559,127.96392331398589,0,104.2777288219866,148.79334576200085,0
2023-03-07 00:00:00+00:00,-34.30816056866861,116.83114537893229,169.72942675400506,0,119.93236615990706,151.52749414895524,0,120.22198756727047,152.4107808851914,0,101.34002420427394,127.08447877315928,0,102.02703943491143,145.40566963581392,0
2023-03-08 00:00:00+00:00,9.675456836791746,116.83114537893229,169.72942675400506,0,120.12708121891131,151.73841568448952,0,120.3800815411614,152.6174651659831,0,99.22039215528956,124.4263746701537,0,99.87046497037322,143.72245707469327,0
2023-03-09 00:00:00+00:00,-52.71445875824666,116.83114537893229,169.72942675400506,0,119.95986867689282,151.41311165668927,0,120.18505870843758,152.28571322673133,0,96.2766908150129,120.73485442994901,0,99.26773243960247,141.9711488971751,0
