time,open,high,low,close,tick_volume,spread,real_volume
2023-06-19 22:00:00+00:00,141.951,141.981,141.94,141.968,670,9,0
2023-06-19 23:00:00+00:00,141.964,141.993,141.95,141.986,549,9,0
2023-06-20 00:00:00+00:00,141.882,141.946,141.872,141.92,307,14,0
2023-06-20 01:00:00+00:00,141.917,141.949,141.834,141.921,1240,9,0
2023-06-20 02:00:00+00:00,141.92,141.962,141.871,141.899,1118,9,0
2023-06-20 03:00:00+00:00,141.901,142.2,141.85,142.095,4679,9,0
2023-06-20 04:00:00+00:00,142.094,142.251,142.06,142.1,3593,9,0
2023-06-20 05:00:00+00:00,142.1,142.136,141.577,141.69,5228,9,0
2023-06-20 06:00:00+00:00,141.691,141.841,141.676,141.722,3036,9,0
2023-06-20 07:00:00+00:00,141.723,142.059,141.654,142.058,3124,9,0
2023-06-20 08:00:00+00:00,142.057,142.137,141.99,142.038,3804,9,0
2023-06-20 09:00:00+00:00,142.039,142.133,141.854,141.951,3912,9,0
2023-06-20 10:00:00+00:00,141.951,141.955,141.613,141.761,5769,9,0
2023-06-20 11:00:00+00:00,141.761,141.791,141.455,141.537,4254,9,0
2023-06-20 12:00:00+00:00,141.537,141.658,141.43,141.639,3872,9,0
2023-06-20 13:00:00+00:00,141.641,141.644,141.349,141.417,3124,9,0
2023-06-20 14:00:00+00:00,141.417,141.456,141.339,141.373,2837,9,0
2023-06-20 15:00:00+00:00,141.373,141.615,141.282,141.467,4762,9,0
2023-06-20 16:00:00+00:00,141.466,141.595,141.354,141.573,4864,9,0
2023-06-20 17:00:00+00:00,141.573,141.745,141.299,141.327,5598,9,0
2023-06-20 18:00:00+00:00,141.328,141.471,141.239,141.466,3929,9,0
2023-06-20 19:00:00+00:00,141.466,141.506,141.245,141.267,2520,9,0
2023-06-20 20:00:00+00:00,141.267,141.365,141.211,141.312,2328,9,0
2023-06-20 21:00:00+00:00,141.312,141.403,141.311,141.357,2182,9,0
2023-06-20 22:00:00+00:00,141.359,141.471,141.332,141.446,2083,9,0
2023-06-20 23:00:00+00:00,141.444,141.467,141.364,141.428,944,9,0
2023-06-21 00:00:00+00:00,141.362,141.442,141.324,141.395,479,17,0
2023-06-21 01:00:00+00:00,141.394,141.413,141.326,141.339,1231,9,0
2023-06-21 02:00:00+00:00,141.337,141.417,141.278,141.335,1855,9,0
2023-06-21 03:00:00+00:00,141.335,141.696,141.329,141.694,3535,9,0
2023-06-21 04:00:00+00:00,141.694,141.733,141.521,141.597,3115,9,0
2023-06-21 05:00:00+00:00,141.595,141.654,141.511,141.615,2500,9,0
2023-06-21 06:00:00+00:00,141.615,141.652,141.573,141.632,1443,9,0
2023-06-21 07:00:00+00:00,141.633,141.78,141.611,141.78,2382,9,0
2023-06-21 08:00:00+00:00,141.78,141.855,141.701,141.721,2650,9,0
2023-06-21 09:00:00+00:00,141.723,142.034,141.718,141.97,4913,9,0
2023-06-21 10:00:00+00:00,141.971,142.102,141.86,142.084,4314,9,0
2023-06-21 11:00:00+00:00,142.084,142.165,141.933,141.985,3794,9,0
2023-06-21 12:00:00+00:00,141.986,142.029,141.854,141.923,3085,9,0
2023-06-21 13:00:00+00:00,141.923,141.977,141.738,141.809,2901,9,0
2023-06-21 14:00:00+00:00,141.807,141.885,141.7,141.813,3282,9,0
2023-06-21 15:00:00+00:00,141.816,142.036,141.744,141.873,5661,9,0
2023-06-21 16:00:00+00:00,141.873,142.361,141.872,142.246,6341,9,0
2023-06-21 17:00:00+00:00,142.247,142.32,141.933,142.056,6275,9,0
2023-06-21 18:00:00+00:00,142.056,142.096,141.935,142.083,4751,9,0
2023-06-21 19:00:00+00:00,142.083,142.124,141.873,141.932,2971,9,0
2023-06-21 20:00:00+00:00,141.931,141.964,141.749,141.848,3374,9,0
2023-06-21 21:00:00+00:00,141.848,141.857,141.679,141.784,2503,9,0
2023-06-21 22:00:00+00:00,141.784,141.838,141.763,141.782,2823,9,0
2023-06-21 23:00:00+00:00,141.782,141.915,141.737,141.891,1870,9,0
2023-06-22 00:00:00+00:00,141.772,141.846,141.759,141.839,347,10,0
2023-06-22 01:00:00+00:00,141.846,141.859,141.68,141.701,1500,9,0
2023-06-22 02:00:00+00:00,141.703,141.735,141.652,141.684,1150,9,0
2023-06-22 03:00:00+00:00,141.684,141.889,141.658,141.881,3111,9,0
2023-06-22 04:00:00+00:00,141.881,141.882,141.697,141.72,2931,9,0
2023-06-22 05:00:00+00:00,141.72,141.764,141.607,141.675,2392,9,0
2023-06-22 06:00:00+00:00,141.676,141.758,141.655,141.743,1775,9,0
2023-06-22 07:00:00+00:00,141.742,141.785,141.614,141.771,2606,9,0
2023-06-22 08:00:00+00:00,141.773,141.853,141.725,141.791,2157,9,0
2023-06-22 09:00:00+00:00,141.793,141.907,141.774,141.884,2770,9,0
2023-06-22 10:00:00+00:00,141.884,141.949,141.695,141.78,5537,9,0
2023-06-22 11:00:00+00:00,141.781,141.997,141.781,141.972,3865,9,0
2023-06-22 12:00:00+00:00,141.972,141.977,141.862,141.936,2387,9,0
2023-06-22 13:00:00+00:00,141.936,142.101,141.889,142.053,2940,9,0
2023-06-22 14:00:00+00:00,142.055,142.164,141.846,142.125,5555,9,0
2023-06-22 15:00:00+00:00,142.127,142.243,141.767,142.237,5882,9,0
2023-06-22 16:00:00+00:00,142.237,142.437,142.141,142.292,6310,9,0
2023-06-22 17:00:00+00:00,142.293,142.795,142.292,142.784,5932,9,0
2023-06-22 18:00:00+00:00,142.784,142.887,142.754,142.884,4198,9,0
2023-06-22 19:00:00+00:00,142.884,142.986,142.862,142.983,2743,9,0
2023-06-22 20:00:00+00:00,142.984,143.078,142.942,142.97,2607,9,0
2023-06-22 21:00:00+00:00,142.971,143.074,142.927,143.06,2220,9,0
2023-06-22 22:00:00+00:00,143.06,143.223,143.026,143.15,2750,9,0
2023-06-22 23:00:00+00:00,143.151,143.158,143.092,143.104,1622,9,0
2023-06-23 00:00:00+00:00,143.054,143.094,142.984,143.062,583,15,0
2023-06-23 01:00:00+00:00,143.068,143.081,143.004,143.065,1668,9,0
2023-06-23 02:00:00+00:00,143.064,143.178,142.947,143.026,1916,9,0
2023-06-23 03:00:00+00:00,143.024,143.15,142.95,143.082,3338,9,0
2023-06-23 04:00:00+00:00,143.082,143.112,142.806,142.921,4255,9,0
2023-06-23 05:00:00+00:00,142.92,143.12,142.887,143.108,3029,9,0
2023-06-23 06:00:00+00:00,143.109,143.113,142.983,143.06,2495,9,0
2023-06-23 07:00:00+00:00,143.061,143.138,142.978,143.079,2655,9,0
2023-06-23 08:00:00+00:00,143.079,143.432,143.041,143.387,3560,9,0
2023-06-23 09:00:00+00:00,143.387,143.446,143.206,143.396,3860,9,0
2023-06-23 10:00:00+00:00,143.397,143.433,142.767,142.878,7077,9,0
2023-06-23 11:00:00+00:00,142.879,143.075,142.865,143.054,4827,9,0
2023-06-23 12:00:00+00:00,143.056,143.251,143.056,143.219,3847,9,0
2023-06-23 13:00:00+00:00,143.22,143.312,143.168,143.264,3686,9,0
2023-06-23 14:00:00+00:00,143.264,143.315,143.178,143.26,2987,9,0
2023-06-23 15:00:00+00:00,143.258,143.281,142.792,142.865,5191,9,0
2023-06-23 16:00:00+00:00,142.862,143.275,142.662,143.275,6732,9,0
2023-06-23 17:00:00+00:00,143.275,143.744,143.275,143.74,7028,9,0
2023-06-23 18:00:00+00:00,143.741,143.864,143.668,143.782,4097,9,0
2023-06-23 19:00:00+00:00,143.781,143.867,143.774,143.862,2349,9,0
2023-06-23 20:00:00+00:00,143.862,143.862,143.713,143.721,2061,9,0
2023-06-23 21:00:00+00:00,143.722,143.818,143.683,143.796,1934,9,0
2023-06-23 22:00:00+00:00,143.795,143.804,143.736,143.787,1559,9,0
2023-06-23 23:00:00+00:00,143.787,143.803,143.657,143.687,1081,9,0
2023-06-26 00:00:00+00:00,143.537,143.622,143.489,143.603,191,9,0
2023-06-26 01:00:00+00:00,143.611,143.716,143.454,143.459,2105,9,0
2023-06-26 02:00:00+00:00,143.459,143.591,143.451,143.534,1888,9,0
